id,question,conditionId,slug,resolutionSource,endDate,liquidity,startDate,image,icon,description,outcomes,outcomePrices,volume,active,closed,marketMakerAddress,createdAt,updatedAt,new,featured,submitted_by,archived,resolvedBy,restricted,groupItemTitle,groupItemThreshold,questionID,enableOrderBook,orderPriceMinTickSize,orderMinSize,volumeNum,liquidityNum,endDateIso,startDateIso,hasReviewedDates,clobTokenIds,umaBond,umaReward,volumeClob,liquidityClob,acceptingOrders,negRisk,negRiskMarketID,negRiskRequestID,events,ready,funded,acceptingOrdersTimestamp,cyom,competitive,pagerDutyNotificationEnabled,approved,rewardsMinSize,rewardsMaxSpread,spread,oneDayPriceChange,bestBid,bestAsk,automaticallyActive,clearBookOnStart,seriesColor,showGmpSeries,showGmpOutcome,manualActivation,negRiskOther,lastTradePrice,volume24hr,volume24hrClob,clobRewards,umaResolutionStatus,fee,wideFormat,sentDiscord,readyForCron,gameStartTime,secondsDelay,fpmmLive,notificationsEnabled
525528,Will Scottie Scheffler win The 2025 Masters?,0x5fc9f2bcee3566a981e7d1ee449a2e44cebc2fd35dd1457d2fdd1e5f23b602b4,will-scottie-scheffler-win-the-2025-masters,,2025-04-13T12:00:00Z,161.7994,2025-03-03T19:46:19.024699Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.205"", ""0.795""]",125,True,False,,2025-02-26T22:38:23.013928Z,2025-03-09T15:18:45.148211Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Scottie Scheffler,0,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,True,0.01,5,125.0,161.7994,2025-04-13,2025-03-03,True,"[""105518657745700072567660023436401476230142939891846481989443466278371999262726"", ""8869053560215049779339441632821254127853739763473746706001746246803650418164""]",500,5,125.0,161.7994,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0x877a98af8fdbdfa86c1ff2bc2a6f7e67f3e6774afc82efe4bdc7336fa157f142,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T19:45:10Z,False,0.91994204365125,False,True,0,0.0,0.09,0.045,0.16,0.25,True,True,,False,False,False,False,,,,,,,,,,,,,
525529,Will Xander Schauffele win The 2025 Masters?,0xcb8162298a401d327612bccf5a784109894c45dbe51f8b2abaf006a964d2802a,will-xander-schauffele-win-the-2025-masters,,2025-04-13T12:00:00Z,141.93,2025-03-03T20:01:59.717714Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.05"", ""0.95""]",172,True,False,,2025-02-26T22:38:23.556349Z,2025-03-09T15:18:13.937075Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Xander Schauffele,1,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e301,True,0.01,5,172.0,141.93,2025-04-13,2025-03-03,True,"[""31994275627264427525716591793623977847525717714423991970973528585748706386509"", ""57794223765889301220177805453112567414213930868404927507952718265695355717970""]",500,5,172.0,141.93,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0x569108cfb6d3dabce29c1637bd65841456540fbeb5f789202d12fbf7c1a65530,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T20:00:49Z,False,0.8316008316008316,False,True,0,0.0,0.08,,0.01,0.09,True,True,,False,False,False,False,0.07,,,,,,,,,,,,
525530,Will Rory McIlroy win The 2025 Masters?,0x5cbed2da6aafc562a3eac928fd621978713634ec1cc167cd74fd39499581181b,will-rory-mcilroy-win-the-2025-masters,,2025-04-13T12:00:00Z,128.69,2025-03-03T20:02:25.673881Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.09"", ""0.91""]",20,True,False,,2025-02-26T22:38:23.921397Z,2025-03-09T15:18:16.791042Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Rory McIlroy,2,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e302,True,0.01,5,20.0,128.69,2025-04-13,2025-03-03,True,"[""107654564272308262231506160089458694808585216602675371919700683685351739937582"", ""50020878525136311183681949039393467663995474331328930665652069067707246178851""]",500,5,20.0,128.69,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0xd537a3961ec501ab8102773113f95f7f59f5a4f798aaddc9b436adc5bbbbab29,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T20:01:15Z,False,0.856091088091773,False,True,0,0.0,0.16,0.025,0.01,0.17,True,True,,False,False,False,False,,,,,,,,,,,,,
525531,Will Collin Morikawa win The 2025 Masters?,0xca031ab7ec648bc575852cb54fc1f0c618885817ec50f2cc29bc72a4e19d214a,will-collin-morikawa-win-the-2025-masters,,2025-04-13T12:00:00Z,439.222,2025-03-03T20:03:00.66855Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.054"", ""0.946""]",1277,True,False,,2025-02-26T22:38:24.26632Z,2025-03-09T15:18:27.164946Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Collin Morikawa,3,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e303,True,0.001,5,1277.0,439.222,2025-04-13,2025-03-03,True,"[""84345158909947940635830883285277750216221550825710761587098025610243380483808"", ""9915822759457966942593316769716741778615914626256715435004733752744002917690""]",500,5,1277.0,439.222,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0x55c1cd5454bff39c9dddc1d56b0bc9525da0c86b823bc4e74c0a9113a081cdb5,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T20:01:49Z,False,0.8340867917352008,False,True,0,0.0,0.03,-0.002,0.039,0.069,True,True,,False,False,False,False,0.036,,,,,,,,,,,,
525532,Will Ludvig Aberg win The 2025 Masters?,0xf2ac47929c6f7112146b9de14f367b3e436953576acf78f9432835d30196b629,will-ludvig-aberg-win-the-2025-masters,,2025-04-13T12:00:00Z,136.11,2025-03-03T20:03:39.103924Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.07"", ""0.93""]",198.75,True,False,,2025-02-26T22:38:24.620761Z,2025-03-09T15:18:46.701272Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Ludvig Aberg,4,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e304,True,0.01,5,198.75,136.11,2025-04-13,2025-03-03,True,"[""50205214128226529395364251902635769768486017363892909266696637178491129401143"", ""22206261958941069891985535889687946252350981134132927751795032288077659049110""]",500,5,198.75,136.11,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0x73f19d05c106c29c0c991e7da5baccf709c76fb538e858f1b1309b814e96240a,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T20:02:29Z,False,0.8439530762089628,False,True,0,0.0,0.12,0.01,0.01,0.13,True,True,,False,False,False,False,0.08,188.75,188.75,,,,,,,,,,
525533,Will Viktor Hovland win The 2025 Masters?,0x5d5636328cf2d2b1f0cad84989b3cdfdc69a9452522ffc7a8cfa8fb80515bec3,will-viktor-hovland-win-the-2025-masters,,2025-04-13T12:00:00Z,138.895,2025-03-03T20:04:09.600721Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.015"", ""0.985""]",42,True,False,,2025-02-26T22:38:24.958457Z,2025-03-09T15:19:04.918033Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Viktor Hovland,5,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e305,True,0.001,5,42.0,138.895,2025-04-13,2025-03-03,True,"[""90224633782995309455420320009926635850737342533571201284021135873567393752660"", ""114763935165012673109041197857359746110392180619281008308465208482309748545355""]",500,5,42.0,138.895,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0x8d9716f075938a99e0d9bbce0c3a8a24cfdb5395adb346447b492ba59a75a628,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T20:02:59Z,False,0.8095691068428829,False,True,0,0.0,0.01,,0.01,0.02,True,True,,False,False,False,False,0.01,,,,,,,,,,,,
525534,Will Hideki Matsuyama win The 2025 Masters?,0xcc15be7879f727d6c306c24e987b5db3d63aeb59a8c7033e1ee4a765026dc2d7,will-hideki-matsuyama-win-the-2025-masters,,2025-04-13T12:00:00Z,146.885,2025-03-03T20:04:34.966053Z,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png,"This market will resolve according to the player who wins The 2025 Masters Tournament.

If this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament the relevant market will resolve to ""No"".

In the event of a tie, this market will resolve according to the official winner based on the official rules of the tournament.

If no winner is announced by December 31, 2025, this market will resolve to ""Other"".

The primary resolution source will be the first official results published by The Masters.","[""Yes"", ""No""]","[""0.035"", ""0.965""]",20,True,False,,2025-02-26T22:38:25.343305Z,2025-03-09T15:18:37.703407Z,False,False,0x91430CaD2d3975766499717fA0D66A78D814E5c5,False,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,Hideki Matsuyama,6,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e306,True,0.001,5,20.0,146.885,2025-04-13,2025-03-03,True,"[""97600716074951938653067570352573898495190236819848946732771614026628966119811"", ""83533006937561322694759375751313168170627318141538947779177384653237774789210""]",500,5,20.0,146.885,True,True,0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300,0xe6523310d70da449afa7f83ccac44f52131b44303a3e6c0ce4045f9cca337f47,"[{'id': '19717', 'ticker': '2025-masters-winner', 'slug': '2025-masters-winner', 'title': '2025 Masters Winner', 'description': 'This market will resolve according to the player who wins The 2025 Masters Tournament.\n\nIf this player is mathematically eliminated from contention for The Masters based on the official rules of the tournament (e.g., missing the cut or withdrawing), the relevant market will resolve to ""No"".\n\nIn the event of a tie, this market will resolve according to the official winner as determined by The Masters’ playoff format.\n\nIf no winner is announced by December 31, 2025, this market will resolve to ""Other"".\n\nThe primary resolution source will be the first official results published by The Masters website (masters.com) and other authoritative sources such as the PGA Tour and ESPN.', 'resolutionSource': '', 'startDate': '2025-03-03T20:20:38.283434Z', 'creationDate': '2025-03-03T20:20:38.283428Z', 'endDate': '2025-04-13T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/2025-masters-winner-MzMrRLudcY7z.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2818.0114, 'volume': 2133.6379, 'openInterest': 0, 'sortBy': 'price', 'createdAt': '2025-02-26T22:38:21.805795Z', 'updatedAt': '2025-03-09T15:16:53.338119Z', 'competitive': 0.91994204365125, 'volume24hr': 188.75, 'enableOrderBook': True, 'liquidityClob': 2818.0114, 'negRisk': True, 'negRiskMarketID': '0xa865b7f35a4b37c6ecdfd0da3fd1eb1d2a5a017f5960ae980ee1aa4c5077e300', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': False, 'enableNegRisk': True, 'automaticallyActive': True, 'gmpChartMode': 'default', 'negRiskAugmented': True}]",False,False,2025-03-03T20:03:21Z,False,0.8222162839935045,False,True,0,0.0,0.05,,0.01,0.06,True,True,,False,False,False,False,,,,,,,,,,,,,
